productID,UPC,productName,quantityNeeded,quantityOnHand,minimumQuantity,brandName,category,storageLocation,store,addressLine1,addressLine2,city,stateAbbrev,zipCode
416543,62236567894,"ZIMMERMAN'S DAIRY, DIET ICED TEA",3,2,2,ZIMMERMAN'S DAIRY,Iced & Bottle Tea,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
890016,64144002320,"PREMIUM BEEF RAVIOLI IN TOMATO AND MEAT SAUCE, BEEF",3,1,2,"Conagra Brands, Inc.",Chili & Stew,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
756094,64144020768,"CHEF BOYARDEE Chicken Marinara Pasta, 15 OZ",3,1,2,Conagra Brands,Pasta/Noodles,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
607236,64144047178,"CHEF BOYARDEE Microwaveable Spaghetti and Meatballs, 7.5 OZ",2,0,1,Conagra Brands,Pasta/Noodles,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
606520,64144048298,"Chef Boyardee Cheesy Burger Macaroni, 15 oz, 15 OZ",2,1,1,Conagra Brands,Pasta/Noodles,Pantry,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
755124,64144631117,"PAM Saut & Grill Cooking Spray - 6/17 oz., 17 OZ",2,1,1,Conagra Brands,Oils Edible,Pantry,Target,"2295 SE Tualatin Valley Hwy,",null,Hillsboro,OR,97123
829324,67312007998,"VANILLA WAFERS, VANILLA",3,3,1,VOORTMAN BAKERY,Cookies & Biscuits,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
433401,68116101011,"CHOCXO, DARK CHOCOLATE BAR",3,1,2,CHOCXO,Chocolate,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
583004,70038356851,WAFFLES,2,1,1,BEST CHOICE,"Frozen Pancakes, Waffles, French Toast & Crepes",Refrigerator-Freezer,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
872138,70038584049,HOT DOG RELISH,1,2,1,"Associated Wholesale Grocers, Inc.","Pickles, Olives, Peppers & Relishes",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
880452,70038591078,OLIVE OIL,2,1,1,"Associated Wholesale Grocers, Inc.",Vegetable & Cooking Oils,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1008043,70038626060,"BANANA RINGS PEPPERS, MILD",3,3,1,"Associated Wholesale Grocers, Inc.",Pre-Packaged Fruit & Vegetables,Refrigerator,Walmart,220 N Adair St,null,Cornelius,OR,97113
691638,70038640684,"ORGANIC DARK RED KIDNEY BEANS, DARK RED",3,3,1,CLEARLY,Vegetable and Lentil Mixes,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
723534,70038643845,"3 CHEESE MOZZARELLA, MONTEREY JACK & CHEDDAR THIN CRUST PIZZA, 3 CHEESE",3,3,1,ALWAYS SAVE,Pizza,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
1006617,70038643852,"GREEK NONFAT YOGURT, BLACK CHERRY",2,0,1,"Associated Wholesale Grocers, Inc.",Yogurt,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1013133,70038648321,"PREMIUM ICE CREAM, CHOCOLATE MARSHMALLOW",1,2,1,"Associated Wholesale Grocers, Inc.",Ice Cream & Frozen Yogurt,Chest Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
723646,70038653332,"BARBECUE FLAVORED CORN CHIPS, BARBECUE",2,2,1,ALWAYS SAVE,"Chips, Pretzels & Snacks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
553727,70074507750,VERY-HIGH-PROTEIN NUTRITION,3,1,2,PROMOTE,"Energy, Protein & Muscle Recovery Drinks",Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
630646,70200838123,"ITALIAN DRESSING, ITALIAN",3,1,2,T. Marzetti Company,Salad Dressing & Mayonnaise,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
776200,70245260810,FRENCH STYLE GREEN BEANS,2,1,1,OUR FAMILY,Canned Vegetables,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
886520,70253224539,FRUIT COCKTAIL IN HEAVY SYRUP,2,2,2,Nash Finch Company,Canned Fruit,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1022051,70253267796,"MEDIUM ORIGINAL SALSA, MEDIUM",3,1,2,Nash Finch Company,Dips & Salsa,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
877642,70253268106,"TOMATO PUREE, TOMATO",3,1,2,Nash Finch Company,Tomatoes,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1021363,70253463723,"CHOCOLATE COVERED RAISINS, CHOCOLATE",3,1,2,Nash Finch Company,"Popcorn, Peanuts, Seeds & Related Snacks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1021819,70253469886,"WHOLE WHEAT MACARONI PRODUCT, WHOLE GRAIN ROTINI",3,1,2,Nash Finch Company,Pasta by Shape & Type,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
589081,70253492495,DOUBLE STUFFED MINT SANDWICH CREMES CHOCOLATE SANDWICH COOKIE,3,2,2,Nash Finch Company,Cookies & Biscuits,Pantry,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
1089497,70253640155,"STRAWBERRY LIGHT NONFAT YOGURT, STRAWBERRY",2,1,1,Nash Finch Company,Yogurt,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1089503,70253640322,"BOSTON CREAM PIE LIGHT NONFAT YOGURT, BOSTON CREAM PIE",2,0,1,Nash Finch Company,Yogurt,Refrigerator,Walmart,220 N Adair St,null,Cornelius,OR,97113
724088,70253712142,"PATRIOT POPS, RASPBERRY, LEMON, CHERRY",2,2,1,Nash Finch Company,Ice Cream & Frozen Yogurt,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1059459,70253751516,"100% WHOLE WHEAT BREAD, 100% WHOLE WHEAT",1,1,1,Nash Finch Company,Breads & Buns,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
370191,70303023167,SKINLESS & BONELESS SARDINES IN TOMATO SAUCE,3,2,2,"I. Epstein & Sons, Inc.",Canned Seafood,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
498385,70404000159,CLASSIC PURE OLIVE OIL,1,1,1,"Pompeian, Inc.",Vegetable & Cooking Oils,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
646366,70411133482,"PEPPERED THIN STYLE BEEF JERKY, PEPPERED",2,1,1,Oberto Sausage Company,Other Snacks,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
797101,70560887403,CHOPPED TURNIP GREENS,2,2,2,The Pictsweet Company,Frozen Vegetables,Chest Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
846972,70560956567,3 COLOR PEPPER & ONION STRIPS,3,1,2,The Pictsweet Company,Frozen Vegetables,Refrigerator-Freezer,Walmart,220 N Adair St,null,Cornelius,OR,97113
894392,70640017492,"RASPBERRY SWEET CREAM DARK CHOCOLATE CHIP LIGHT ICE CREAM, RASPBERRY SWEET CREAM DARK CHOCOLATE CHIP",3,1,2,"Wells Enterprises, Inc.",Ice Cream & Frozen Yogurt,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
375941,70718000784,LOBSTER BISQUE,1,1,1,BAR HARBOR,Canned Soup,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
931572,70784003658,"CHEESE SNACKERS SINGLE SERVE SNACKS, SHARP WHITE CHEDDAR CHEESE, DRIED CRANBERRIES, ROASTED ALMONDS",2,2,1,"Tops Markets, LLC",Cheese,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
929494,70784016825,"COLBY JACK MARBLED CHEESE, COLBY JACK",1,1,1,"Tops Markets, LLC",Cheese,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
442293,70896062352,"WILTON, ICING DECORATIONS",2,1,1,Wilton Enterprises Inc,Baking Decorations & Dessert Toppings,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
909738,70896143624,"MEDIUM GREEN CREAMY DECORATOR ICING, GREEN CREAMY",1,2,1,Wilton Industries Inc.,Baking Decorations & Dessert Toppings,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
471435,70896202468,ICING DECORATIONS,1,2,1,Wilton Enterprises Inc,Baking Decorations & Dessert Toppings,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
720752,70934996397,"GREEN TEA ICE CREAM WITH MOCHI BITS, GREEN TEA",2,0,1,MY/MO,Ice Cream & Frozen Yogurt,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1058669,71012051007,UNBLEACHED ALL-PURPOSE FLOUR,3,1,2,"The King Arthur Flour Company, Inc.",Flours & Corn Meal,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
546501,71202007029,ACAI BOWLS,2,0,1,Dole Packaged Foods Company,Other Frozen Desserts,Chest Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
486920,71203087938,ICE CREAM,2,1,2,Umpqua Dairy Products Co.,Ice Cream & Frozen Yogurt,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
470113,71300010112,"RONZONI, ROTINI, ENRICHED MACARONI PRODUCT",1,1,1,New World Pasta Company,Pasta by Shape & Type,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
955105,71330601380,PREMIUM ITALIAN BREAD,3,1,2,"Bimbo Bakeries USA, Inc.",Breads & Buns,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
927546,71422200125,LARGE PITTED BLACK OLIVES,2,0,1,Mario Camacho Foods LLC,"Pickles, Olives, Peppers & Relishes",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
433555,71443015029,"SWEET CANDY COMAPNY, SOUR STARS",2,0,1,Sweet Candy Company,Candy,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
960835,71475010788,LIGHT BALSAMIC VINAIGRETTE DRESSING,2,1,1,T. Marzetti Company,Salad Dressing & Mayonnaise,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1043937,71505019897,"GARDEN VEGETABLE CREAM CHEESE DIP WITH PRETZELS, GARDEN VEGETABLE CREAM CHEESE",1,2,1,"Schreiber Foods, Inc.",Crackers & Biscotti,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
361831,71725728081,ROASTED & SALTED PUMPKIN SEEDS,3,1,2,American Importing Co. Inc.,"Popcorn, Peanuts, Seeds & Related Snacks",Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
539531,71757030015,HONDASHI BONITO SOUP STOCK,1,2,1,Ajinomoto USA Inc.,Canned Soup,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
507726,71757056787,ORANGE CHICKEN FRIED RICE,3,1,2,Ajinomoto USA Inc.,Frozen Dinners & Entrees,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
360051,72036290458,"HARRIS TEETER, SHELLS & CHEESE",3,1,2,Harris-Teeter Inc.,Pasta Dinners,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
465802,72036706928,VINAIGRETTE,2,1,2,Harris-Teeter Inc.,Salad Dressing & Mayonnaise,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
360286,72036764492,JASMINE RICE,2,1,1,Harris-Teeter Inc.,Rice,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
357212,72036950116,"HARRIS TEETER, FRESH FOODS MARKET, VEGETABLE CHILI",2,0,1,Harris-Teeter Inc.,Chili & Stew,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
511137,72080045301,OLD FASHIONED CHICHARRONES FRIED PORK SKINS,3,3,1,"Golden Flake Snack Foods, Inc.",Other Snacks,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
376084,72180677693,"PAGODA, MINI EGG ROLLS, PORK",1,1,1,The Schwan Food Company,Frozen Appetizers & Hors D'oeuvres,Chest Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
873680,72180762726,"CHICKEN & FIRE ROASTED VEGETABLE WHOLE GRAIN CRUST PIZZA, CHICKEN & FIRE ROASTED VEGETABLE",1,1,1,The Schwan Food Company,Pizza,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
420078,72220221046,"FRANZ, COOKIES, CHOCOLATE PEANUT BUTTER",2,2,1,United States Bakery,Cookies & Biscuits,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
888496,72250020176,"CINNAMON BREAD WITH CINNAMON BURSTS, CINNAMON",3,2,2,"Flowers Foods, Inc.",Breads & Buns,Pantry,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
521201,72261024163,SALTED IN-SHELL PEANUTS,3,3,1,NOT A BRANDED ITEM,"Popcorn, Peanuts, Seeds & Related Snacks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
772984,72273393134,GARBANZOS CHICK PEAS,3,2,2,"Faribault Foods, Inc.",Canned & Bottled Beans,Pantry,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
993901,72290042008,TURKEY SAUSAGE PATTIES,3,3,1,"ConAgra Foods Packaged Foods, LLC","Frozen Bacon, Sausages & Ribs",Chest Freezer,Walmart,220 N Adair St,null,Cornelius,OR,97113
979203,72290732831,"FULLY COOKED SAUSAGE PATTIES, SAUSAGE",3,1,2,"ConAgra Foods Packaged Foods, LLC","Sausages, Hotdogs & Brats",Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
386202,72368424552,PIZZA SAUCE,2,0,1,"George DeLallo Co., Inc.",Prepared Pasta & Pizza Sauces,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
956525,72368508610,ORGANIC WHOLE DURUM WHEAT FLOUR MACARONI PRODUCT FUSILLI,2,1,1,"George DeLallo Co., Inc.",Pasta by Shape & Type,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
394973,72368510149,"TORTIGLIONI NO. 20, ENRICHED MACARONI PRODUCT",2,1,1,"George DeLallo Co., Inc.",Pasta by Shape & Type,Pantry,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
892610,72410053112,"CAFFEINE FREE RED CREAM SODA, RED CREAM",2,1,1,Dads Root Beer Company Div,Soda,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1044167,72554110597,"COOKIES N CREAM PREMIUM ICE CREAM SANDWICH, COOKIES 'N CREAM",2,0,1,Big Drum,Ice Cream & Frozen Yogurt,Chest Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
756510,72655460010,"HEALHTY CHOICE Four Cheese Pasta Bake, 9.2 OZ",1,2,1,Conagra Brands,Dough Based Products / Meals,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
488727,72830070102,ICE CREAM,2,2,2,Tillamook County Creamery Association,Ice Cream & Frozen Yogurt,Chest Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
400788,72830440028,FARMSTYLE GREEK YOGURT,2,1,1,Tillamook County Creamery Association,Yogurt,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
605114,72940001171,Red Gold Mama Selita's Jalapeno Ketchup 20oz,3,2,2,Red Gold,Sauces/Spreads/Dips/Condiments,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
371065,73296304367,"KEY FOOD, MINI PANCAKES, BUTTERMILK",3,1,2,"Key Food Stores Co-Operative, Inc.","Frozen Pancakes, Waffles, French Toast & Crepes",Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
844820,73416401532,CALIFORNIA WHITE BASMATI RICE,1,2,1,Wehah Farm Inc,Rice,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
902618,73430446878,"RASPBERRY LIME NATURAL SPARKLING SPRING WATER, RASPBERRY LIME",2,2,2,Nestle Waters North America Inc.,Water,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
372403,73472001196,"FOOD FOR LIFE, EZEKIEL 4:9, SPROUTED GRAIN ENGLISH MUFFINS",2,1,2,Food For Life Baking Co Inc,Breads & Buns,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
965393,73490180262,MACAROONS TOASTED COCONUT,3,1,2,Royal Wine Corporation,Cookies & Biscuits,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
378249,73504001156,6 QUARTER POUND BEEF PATTIES,1,2,1,BUTCHER SHOP QUALITY,Frozen Patties and Burgers,Chest Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
532925,73504200153,ITALIAN STYLE DINNER SIZE MEATBALLS,1,2,1,MAMA LUCIA,Frozen Dinners & Entrees,Chest Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
532929,73504200207,MEATBALLS,2,0,1,MAMA LUCIA,"Frozen Bacon, Sausages & Ribs",Chest Freezer,Walmart,220 N Adair St,null,Cornelius,OR,97113
959377,73570565750,"JALAPENO CHEDDAR DIP, JALAPENO CHEDDAR",2,1,1,HP Hood LLC,Cheese,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
499391,73575702037,MUSTARD & SOY SAUCE FLAVORED DRESSING,3,2,2,"Mizkan America, Inc.","Oriental, Mexican & Ethnic Sauces",Pantry,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
534790,73711840326,"THE WHOLE NINE GRAINS, 9 GRAIN BREAD",1,1,1,S. ROSEN'S ORGANICS,Breads & Buns,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
377884,73731004159,"MISSION, SUPER SOFT, FLOUR TORTILLAS",3,1,2,Mission Foods Inc,Mexican Dinner Mixes,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
456162,73866106841,ORGANIC WHOLE WHEAT SPAGHETTI,2,1,1,Kings Super Markets Inc,Pasta by Shape & Type,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
643138,74164300820,"PREMIUM ICE CREAM, DULCE DE LECHE",2,1,2,"Lowe's Food Stores, Inc.",Ice Cream & Frozen Yogurt,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
511144,74175001049,COUNTRY HARVEST HOT DOG BUNS,2,0,1,Stater Bros. Markets Inc.,Breads & Buns,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
582302,74175005061,"THREE FRUIT MIXED BERRY TANGERINE, BLACKBERRY FLAVORED, AND RASPBERRY SHERBET, THREE FRUIT MIXED BERRY",2,0,1,STATER BROS.,Ice Cream & Frozen Yogurt,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
473909,74175043353,FRUIT FLAVORED SNACK,3,3,1,Stater Bros. Markets Inc.,Candy,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1082359,74175131517,CALIFORNIA SUN-DRIED RAISINS,2,2,1,Stater Bros. Markets Inc.,Wholesome Snacks,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
803097,74175345396,PINEAPPLE TIDBITS IN PINEAPPLE JUICE,3,1,2,Stater Bros. Markets Inc.,Canned Fruit,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
675566,74175440428,"100% UNSWEETENED WHITE GRAPE JUICE FROM CONCENTRATE WITH ADDED INGREDIENTS, WHITE GRAPE",2,0,1,STATER BROS.,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
583479,74175446451,MILD CHEDDAR CHEESE,1,1,1,Stater Bros. Markets Inc.,Cheese,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
449445,74175505684,CHOPPED KALE,3,2,2,Stater Bros. Markets Inc.,Frozen Vegetables,Refrigerator-Freezer,Whole Foods Market,9940 NE Cornell Rd,null,Hillsboro,OR,97124
411248,74220009365,WATER,3,2,2,Cott Beverages Wyomissing Inc.,Water,Pantry,Walmart,220 N Adair St,null,Cornelius,OR,97113
539375,74785052103,WHITE & DARK CHICKEN IN WATER,2,0,1,VALLEY FRESH,Canned Meat,Refrigerator-Freezer,Walmart,220 N Adair St,null,Cornelius,OR,97113
459751,74807150107,LIGHT WHIPPED TOPPING,3,1,2,White Rose Food Corp.,Baking Decorations & Dessert Toppings,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1096715,75278935712,"UNCURED PEPPERONI SHREDDED MOZZARELLA, PIZZA SAUCE AND UNCURED PEPPERONI ON A CHICKEN BREAST, EGG WHITE AND CHEESE CRUST PIZZA, UNCURED PEPPERONI",1,1,1,Foster Poultry Farms,Pizza,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
761730,75391968529,6 OZ IQF FLOUNDER FILLETS,3,1,2,Beaver Street Fisheries Inc.,Fish  Unprepared/Unprocessed,Chest Freezer,Walmart,220 N Adair St,null,Cornelius,OR,97113
1019537,75450015966,PUMPKIN,3,1,2,"Hy-Vee, Inc.",Canned Vegetables,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
857162,75450021417,"CHICKEN FAT FREE BROTH, CHICKEN",2,2,2,"Hy-Vee, Inc.",Canned Soup,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
654846,75450063974,"PEACH SPARKLING WATER BEVERAGE, PEACH",1,2,1,"Hy-Vee, Inc.",Water,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
881652,75450073522,"ORANGE SLICES CANDY, ORANGE SLICES",3,1,2,"Hy-Vee, Inc.",Candy,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
728626,75450082814,"GRANOLA A BLEND OF WHOLE GRAIN OATS & WHEAT, BROWN SUGAR, RAISINS, ALMONDS & HONEY",2,0,1,HY-VEE ONE STEP,Cereal,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
471676,75450094206,PARTY CHEESE CHEDDAR,1,2,1,"Hy-Vee, Inc.",Cheese,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
723958,75450146677,"SHARP WHITE CHEDDAR CHEESE, ALMONDS & CRANBERRIES PROTEIN SNACKS, WHITE CHEDDAR CHEESE, ALMONDS & CRANBERRIES",2,1,2,"Hy-Vee, Inc.",Lunch Snacks & Combinations,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
969041,75450199536,CRUMBLED BACON PIECES,2,1,1,"Hy-Vee, Inc.",Salad Dressing & Mayonnaise,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
660286,75450199857,"GOURMET BLEND TRIPLE CHEDDAR A BLEND OF VERMONT SHARP CHEDDAR, WISCONSIN SHARP CHEDDAR AND NEW YORK SHARP CHEDDAR SHREDDED CHEESES",1,2,1,"Hy-Vee, Inc.",Cheese,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1027641,75500101038,"EXTRA MILD WING SAUCE, EXTRA MILD",2,1,1,"T. W. GARNER FOOD COMPANY, INC.","Ketchup, Mustard, BBQ & Cheese Sauce",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
917430,75669101924,PREMIUM ALUBIAS CANNELLINI BEANS,1,1,1,Iberia Foods Corporation,Canned & Bottled Beans,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
398805,75810000168,"SAN-J, BROWN RICE CRACKERS, TAMARI, BROWN SESAME",1,1,1,"San-J International, Inc.",Crackers & Biscotti,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
703464,75925301730,"WISCONSIN PEPPER JACK MONTEREY JACK CHEESE WITH JALAPENO PEPPERS STICKS, PEPPER JACK",2,1,1,Milton G. Waldbaum Company,Cheese,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
539061,75968106606,SWEET POTATO MUFFIN,3,3,1,International Commissary Corporation,Bread & Muffin Mixes,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
519935,76033101861,PANCETTA THINLY SLICED,1,1,1,Carando Inc.,"Pepperoni, Salami & Cold Cuts",Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
517801,76200000959,NONFAT YOGURT,1,1,1,Dean Foods Company,Yogurt,Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1081141,76265007207,"ASSORTED CAKE DONUTS, ASSORTED",2,1,1,Maple Donuts Inc,"Cakes, Cupcakes, Snack Cakes",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1066413,76301845299,"TROPICAL TWIST FLAVORED FRUIT & VEGETABLE 100% JUICE FROM CONCENTRATE, TROPICAL TWIST",2,1,1,"Apple & Eve,  LLC","Fruit & Vegetable Juice, Nectars & Fruit Drinks",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
644346,76410900940,"LANCE, CRACKER CREATIONS, GRAHAM, CREAMY CHOCOLATE FILLING, CHOCOLATE",2,2,2,"Snyder's-Lance, Inc.",Cookies & Biscuits,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
420535,76500072960,CRUNCHY GUMMI EGG,2,2,1,Mount Franklin Foods LLC,Candy,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
365778,76606540493,"ASIAN GOURMET, SPICY SZECHUAN SAUCE",2,2,1,Haddon House Food Products Inc,"Oriental, Mexican & Ethnic Sauces",Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
1009513,76737125156,"JUICE DRINK FROM CONCENTRATE, RUBY RED GRAPEFRUIT",2,0,1,Ever Fresh Juice Co,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",Refrigerator,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
420542,76740074281,"WHITMAN'S, SAMPLER, ASSORTED CHOCOLATE, PEANUTS",1,2,1,"Whitman's Candies, Inc.",Chocolate,Pantry,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
701698,76840002306,"CHOCOLATE CHIP COOKIE DOUGH CHUNKS, CHOCOLATE CHIP COOKIE DOUGH",3,1,2,Ben & Jerry's Homemade Inc.,Frozen Bread & Dough,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
595237,77567001696,VANILLA LIGHT ICE CREAM SWIRLED WITH HONEY,2,2,1,UNILEVER,Ice Cream & Frozen Yogurt,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
846108,77567685490,"ORANGE, CHERRY AND GRAPE ICE POPS, ORANGE, CHERRY AND GRAPE",3,2,2,Good Humor-Breyers Ice Cream,Ice Cream & Frozen Yogurt,Refrigerator-Freezer,Fred Meyer,2200 E Baseline St,null,Cornelius,OR,97113
