,productID,UPC,productName,category,brandName
969,173174,03338314055,"Beverages, UNILEVER, SLIMFAST Shake Mix, high protein, whey powder, 3-2-1 Plan,",,generic
970,172058,03338321307,"Fast foods, griddle cake sandwich, egg, cheese, and bacon",,generic
971,173392,03338323197,"Beef, rib eye steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",,generic
972,171321,0333832011,"Spices, cloves, ground",,generic
973,168297,03338310188,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, cooked",,generic
974,169119,0333839253,"Pears, canned, water pack, solids and liquids",,generic
975,169872,03338343004,"Babyfood, dessert, banana pudding, strained",,generic
976,175042,03338318374,"Leavening agents, yeast, baker's, compressed",,generic
977,173295,03338321302,"Fast Food, Pizza Chain, 14"" pizza, pepperoni topping, regular crust",,generic
978,174570,0333837043,"Roast beef, deli style, prepackaged, sliced",,generic
979,173874,0333837961,"Chicken breast, deli, rotisserie seasoned, sliced, prepackaged",,generic
980,167534,03338318969,"Cream puff, eclair, custard or cream filled, iced",,generic
981,174804,03338325063,"Snacks, potato chips, made from dried potatoes (preformed), multigrain",,generic
982,171994,03338315201,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",,generic
983,172928,0333837053,"Pate, chicken liver, canned",,generic
984,171823,03338327046,"Sauce, duck, ready-to-serve",,generic
985,169780,03338332026,"Turnover, chicken- or turkey-, and vegetable-filled, reduced fat, frozen",,generic
986,174977,03338318220,"Crackers, melba toast, plain",,generic
987,173140,03338325025,"Snacks, soy chips or crisps, salted",,generic
988,169761,03338320481,"Wheat flour, white, all-purpose, unenriched",,generic
989,171849,03338328315,"Bread, cinnamon",,generic
990,174922,03338318057,"Bread, reduced-calorie, white",,generic
991,171434,0333834690,"Margarine-like, vegetable oil spread, approximately 37% fat, unspecified oils, with salt, with added vitamin D",,generic
992,171853,03338328324,"Pancakes, whole wheat, dry mix, incomplete",,generic
993,168113,03338343346,"Frozen novelties, juice type, orange",,generic
994,170959,0333833166,"Babyfood, juice, apple",,generic
995,171613,0333836981,"Soup, bouillon cubes and granules, low sodium, dry",,generic
996,170379,03338311090,"Broccoli, raw",,generic
997,170383,03338311098,"Brussels sprouts, raw",,generic
998,167746,0333839150,"Lemons, raw, without peel",,generic
999,173273,03338321026,"Fast foods, potatoes, hash browns, round pieces or patty",,generic
